"fila","proveedor","codigo","descripcion","existencia"
"2845","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","137497","CHALECO SEG.NARANJA UNIT(137497)","2"
"2846","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","USCH34","CHALECO SEG.SUPERVISOR ROJO EEG(USCH34)","0"
"2847","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","137377","CHALECO SEGURIDAD REF.NJA.SURTEK 137377","0"
"2848","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","117116","CINCEL 1/2"" DE 8"" LARGO SURTEK (117116)","0"
"2849","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","87G22","CINCEL CANAL SDS PLUS 250X22MM URREA(87D22)","0"
"2851","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","87F20","CINCEL PLANO SDS PLUS 250X20MM URREA(87F20)","0"
"2852","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","87P14","CINCEL PTA. SDS PLUS 250X14MM URREA(87P14)","0"
"2853","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","SINAIS-138001","CINTA AISLAR SURTEK 19MMX18M (138001)","0"
"2854","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","SINAIS-138000","CINTA AISLAR SURTEK 9M (138000)","0"
"2855","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","137367","CINTA ANTIDERRAPANTE 50MM 5M SURTEK (137367)","0"
"2856","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","CLFV20","CINTA LGA FIB VID 20 M  ( CLFV20 )","0"
"2857","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","CLX30","CINTA METRICA TIPO CRUCETA 30 MTS. SURTEK (CLX30)","0"
"2858","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","CLX50","CINTA METRICA TIPO CRUCETA 50 MTS. SURTEK (CLX50)","0"
"2859","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","137297","CINTA PRECAUCION DE 3"" 100 MTS.(137297)","0"
"2860","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","138026","CINTA TRANS. 150 MTS SURTEK (138026)","0"
"2861","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","CLANEUCN650","CLAVADORA NEUMATICA SURTEK 100 CLAVOS 2"" (CN650)","0"
"2862","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","CLA108500","CLAVOS P/CLAV.NEU SURTEK 19/32 (108500)","0"
"2863","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","CLA108502","CLAVOS P/CLAV.NEU. SURTEK 1"" (108502)","0"
"2864","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","CLA108506","CLAVOS P/CLAV.NEU. SURTEK 1-5/8 (108506)","0"
"2865","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","CLA108508","CLAVOS P/CLAV.NEU. SURTEK 2"" (108508)","0"
"2866","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","CO84","CONCERTINA NAVAJA 4 PTA. A 8 MTS SURTEK (CO84)","0"
"2867","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","CRSOLS","CONECTOR PARA SOLDAR (CRSOLS)","0"
"2868","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","137601","CONO PRECAUCION SIN REFL 90CM (137601)","0"
"2869","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","108106","COPLE HEMBRA 1/4"" SURTEK (108106)","0"
"2870","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","HS1","CORTACIRCULOS BIMETAL URREA (HS1)","0"
"2871","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","HS1-1/16","CORTACIRCULOS BIMETAL URREA (HS1-1/16)","0"
"2872","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","HS1-1/2","CORTACIRCULOS BIMETAL URREA (HS1-1/2)","0"
"2873","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","HS1-1/4","CORTACIRCULOS BIMETAL URREA (HS1-1/4)","0"
"2874","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","HS1-1/8","CORTACIRCULOS BIMETAL URREA (HS1-1/8)","0"
"2875","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","HS1-3/16","CORTACIRCULOS BIMETAL URREA (HS1-3/16)","0"
"2876","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","HS1-3/8","CORTACIRCULOS BIMETAL URREA (HS1-3/8)","0"
"2877","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","HS2-1/2","CORTACIRCULOS BIMETAL URREA (HS2-1/2)","0"
"2878","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","HS2-1/4","CORTACIRCULOS BIMETAL URREA (HS2-1/4)","0"
"2879","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","HS2-1/8","CORTACIRCULOS BIMETAL URREA (HS2-1/8)","0"
"2880","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","HS3","CORTACIRCULOS BIMETAL URREA (HS3)","0"
"2881","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","HS7/8","CORTACIRCULOS BIMETAL URREA (HS7/8)","0"
"2882","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","HS2","CORTACIRCULOS BIMETAL URREA 2 "" (HS2)","0"
"2883","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","CP115142","CORTAPERNOS 24"" SURTEK (115142)","0"
"2884","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","CP115144","CORTAPERNOS 30"" SURTEK (115144)","0"
"2885","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","115143","CORTAPERNOS 36"" SURTEK (115143)","0"
"2886","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","142636","CUÑA P/RASPAR CON MANGO PLASTICO 5"" (142636)","0"
"2887","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","143106","CUTTER DE PLASTICO 6"" FOY (143106)","5"
"2888","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","CUTF14","CUTTER DE PLASTICO 8"" SURTEK (CUTF14)","0"
"2889","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","S7834HL","DADO DE IMPACTO 6 PT 1-1/16"" SURTEK (S7834HL)","0"
"2890","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","S7840HL","DADO DE IMPACTO 6 PT 1-1/4"" SURTEK (S7840HL)","0"
"2891","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","S7826HL","DADO DE IMPACTO 6 PT 13/16"" SURTEK (S7826HL)","0"
"2892","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","S7828HL","DADO DE IMPACTO 6 PT 7/8"" SURTEK (S7828HL)","0"
"2893","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","PCJ38","DADO MAGNETICO 3/8"" SURTEK (PCJ3/8)","20"
"2894","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","DG743A","DESBROZADORA GAS 17""43CC(DG743A)","0"
"2895","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","D247","DESTORNILLADOR D/CRUZ PH 3/16"" X 4"" SURTEK (D247)","0"
"2896","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","D202","DESTORNILLADOR PLANO 3/16"" X 4"" SURTEK (D202)","0"
"2897","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","121150","DOBLADORA P/TUBO HIDRAULICA 12 TON SURTEK (121150)","0"
"2898","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","DOBTUBO","DOBLADORA PARA TUBO HIDRAULICA 16 TON. (121151)","0"
"2899","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","114301","ENGRAPADORA MANUAL 4-14MM SURTEK (114301)","0"
"2900","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","EE20","ESCALERA EXT. T/3 ALUM. 20 PELD.(EE20)","0"
"2901","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","EM212","ESCALERA MULTI.T/3 ALUM. 12 PEL.(EM212)","0"
"2902","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","ETT2","ESCALERA PLEGABLE T/TAB.ACER. 2 PELDAÑO (ETT2)","0"
"2903","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","ET4","ESCALERA TIJERA 4 PELD. 1.54 MTS SURTEK (ET4)","0"
"2905","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","ET5","ESCALERA TIJERA T/3 ALUM. 5 PEL. (ET5)","0"
"2906","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","122280","ESCUADRA CANT. AC ALT. CA. 8X12(122280)","0"
"2907","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","ESCOM12-122254","ESCUADRA COMBINADA DE 12"" (122254)","0"
"2908","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","ESCOM12","ESCUADRA COMBINADA DE 12"" (142073)","0"
"2909","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","ESME10""","ESCUADRA METALICA DE 10"" (122252)","0"
"2910","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","ESME12""","ESCUADRA METALICA DE 12""  (122253)","0"
"2911","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","ESME24-122281","ESCUADRA METALICA DE 16"" X 24"" (122281)","0"
"2912","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","ESME24","ESCUADRA METALICA DE 16"" X 24"" (142072)","0"
"2913","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","ESME6""","ESCUADRA METALICA DE 6"" (122250)","0"
"2914","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","ESME8""","ESCUADRA METALICA DE 8"" (122251)","0"
"2915","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","ESME8X12","ESCUADRA METALICA DE 8"" X 12""(142071)","0"
"2916","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","ESMEF8""122264","ESCUADRA METALICA FALSA  DE 8"" (122264)","0"
"2917","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","ESC34","ESLINGA OJO 3"" X 4M 3 TON. SURTEK (ESC34)","0"
"2918","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","ESC36","ESLINGA OJO 3"" X 6M SURTEK (ESC36)","1"
"2919","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","EP243","ESLINGA OJO 4"" X 3M URREA (EP243)","4"
"2920","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","ESC44","ESLINGA OJO 4"" X 4M SURTEK (ESC44)","0"
"2921","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","EP242","ESLINGA OJO 4""X 2M URREA (EP242)","4"
"2922","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","EP244","ESLINGA OJO 4""X 4M URREA (EP244)","2"
"2923","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","EP246","ESLINGA OJO-OJO URREA 4X6MT.  (EP246)","2"
"2924","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","123032","ESPATULA FLEXIBLE MGO. BIMET. 2"" SURTEK (123032)","0"
"2925","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","123033","ESPATULA FLEXIBLE MGO. BIMET. 3"" SURTEK (123033)","0"
"2926","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","137504","FAJA DE MALLA SURTEK T/CHICA (137504)","0"
"2927","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","137507","FAJA DE MALLA SURTEK T/EXTRA GRANDE (137507)","0"
"2928","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","137506","FAJA DE MALLA SURTEK T/GRANDE (137506)","0"
"2929","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","137505","FAJA DE MALLA SURTEK T/MEDIANA (137505)","0"
"2930","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","137538","FAJA ELASTICA REFORZADA T/CH. (137538) SURTEK","4"
"2931","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","137541","FAJA ELASTICA REFORZADA T/EG (137541) SURTEK","2"
"2932","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","137542","FAJA ELASTICA REFORZADA T/EGG (137542) SURTEK","0"
"2933","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","137540","FAJA ELASTICA REFORZADA T/G (137540) SURTEK","3"
"2934","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","137539","FAJA ELASTICA REFORZADA T/M (137539) SURTEK","6"
"2935","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","FIL108103","FILTRO SEPARADOR AGUA Y ACEITE SURTEK(108103)","0"
"2936","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","142132","FLEXOMETRO 5 MTS. COLORES FOY (142132)","0"
"2937","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","B122080","FLEXOMETRO ANTI-IMPACTO 3MTS SURTEK (B122080)","0"
"2938","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","B122086","FLEXOMETRO ANTI-IMPACTO 5 MTS SURTEK (B122086)","0"
"2939","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","142063","FLEXOMETRO ANTI-IMPACTO 5 MTS. FOY (142063)","0"
"2940","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","B122082","FLEXOMETRO ANTI-IMPACTO 8 MT (B122082)","0"
"2941","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","142126","FLEXOMETRO CARC.PLASTICO ROJO 5 MT.(142126)","0"
"2942","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","B122074","FLEXOMETRO RUBBER GRIP 5 MTS SURTEK (B122074)","0"
"2943","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","FLEHP5A","FLEXOMETRO SURTEK  DE 5 MT.ANTI-IMP (B122081)","0"
"2944","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","130409","FUMIGADOR DOMESTICO 1.5L (130409)","0"
"2945","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","USIMM33","GABARDINA IMP.  REF.T/EG (USIM33) URREA","0"
"2946","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","USIM32","GABARDINA IMP. REF.T/G (USIM32) URREA","0"
"2947","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","USIM31","GABARDINA IMP. REF.T/M (USIM31 )URREA","0"
"2948","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","124134","GANCHO P/PANEL RANURADO 8"" (124134)","0"
"2949","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","GBS4","GATO HIDRAULIC BOTELLA 4T (GBS4)","0"
"2950","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","GBS12","GATO HIDRAULICO BOTELLA 12 T (GBS12)","0"
"2951","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","GBS2","GATO HIDRAULICO BOTELLA 2 T (GBS2)","0"
"2952","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","GAVA2","GAVETA PLASTICA AMARILLA SURTEK (GAVA2)","0"
"2953","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","GAVA3","GAVETA PLASTICA AMARILLA SURTEK (GAVA3)","0"
"2954","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","137320","GOGGLES DE SEGURIDAD TRANSP.(137320)","0"
"2955","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","137321","GOGLE PARA SOLDAR SURTEK (137321)","0"
"2956","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","137334","GOGLE PARA SOLDAR SURTEK (137334)","0"
"2957","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","114361","GRAPAS 13/32X5/16"" ENGRAP.MAN(114361)","0"
"2959","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","114354","GRAPAS ENGRA. MANUAL 7/16"" X 1/2"" SURTEK (114354)","0"
"2960","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","114355","GRAPAS ENGRA. MANUAL 7/16"" X 9/16"" SURTEK (114355)","0"
"2961","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","137416","GUANTE DE PUNTO PVC GRANDE SURTEK (137416)","0"
"2962","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","137409","GUANTE DE PUNTO PVC SURTEK (137409)","0"
"2963","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","USGVX","GUANTE MECANICO ANTIVIB. EG URREA (USGVX)","0"
"2964","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","USGVG","GUANTE MECANICO ANTIVIB. G URREA (USGVG)","0"
"2965","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","USGVM","GUANTE MECANICO ANTIVIB. M URREA (USGVM)","0"
"2966","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","GAPG","GUANTES ALGODÓN C/PNTS PVC G (GAPG)","0"
"2967","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","GAPM","GUANTES ALGODÓN C/PNTS PVC M (GAPM)","0"
"2968","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","137384","GUANTES DE LONETA SURTEK (137384)","0"
"2969","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","137401","GUANTES DE NAILON CON POLIURETANO SURTEK (137401)","0"
"2970","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","GNPM","GUANTES NAILON C/POLIU M (GNPM)","0"
"2971","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","GC3","GUARDACABO P/CABLE DE ACERO 1/4"" SURTEK (GC3)","0"
"2972","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","GC5","GUARDACABO P/CABLE DE ACERO 3/8"" SURTEK (GC5)","0"
"2973","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","SSK15","HOJAS P/SIERRA CALADOR BCO. 5 PZA.(SSK15)","0"
"2974","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","SSK18","HOJAS P/SIERRA CALADOR BCO. 5 PZA.(SSK18)","0"
"2975","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","54417","JGO DADOS HEX 1/2"" PG 7 PZ ( 54417 )","0"
"2976","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","5439C","JGO DADOS TORX 1/2"" 7 ZA   ( 5439C )","0"
"2977","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","5200TX","JGO DADOS TORX HEMB 3/8"" 10 PZ ( 5200TX )","0"
"2978","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","142070","JGO. 2 VERNIER PLASTICO 3"" Y 6"" (142070)","0"
"2979","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","JBAVS","JGO. BROCAS COB AC ALT VEL 5 PZ(JBAVS)","0"
"2980","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","5113","JGO. BROCAS NGA AC ALT VEL 13 PZ (5113)","0"
"2981","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","MDHK","JGO. DE MARTILLO P/LAMINERO Y ESTIBADOR (MDHK)","0"
"2982","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","JCS4","JGO. SIERRAS CORTACIRCULOS 4PZA.(JCS4)","0"
"2983","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","123702","JGO.MACH Y DADOS 60PZA. (123702)","0"
"2984","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","SH15","JGO.SUJETADOR HULE 15"" (SH15)","0"
"2985","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","SH21","JGO.SUJETADOR HULE 21"" (SH21)","0"
"2986","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","JSH6","JGO.SUJETADOR HULE 6PZA (JSH6)","0"
"2987","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","F4400","JUEGO 15 DADOS 1/4"" 6 PT (F4400) SURTEK","0"
"2988","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","ES5","JUEGO DE 5 LLAVES ESPAÑOLAS (ES5) SURTEK","0"
"2989","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","41A","JUEGO DE 5 PUNTOS P/MARCAR URREA (41A)","0"
"2990","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","108140","JUEGO DE ACCESORIOS NEUMATICS SURTEK (108140)","0"
"2991","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","2DP34","JUEGO DE DESTORNILLADORES 3/16""X4""(2DP34)","0"
"2992","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","8100CM","JUEGO DE LLAVES ESTRI 45ª 6 PZAS (8100CM)","0"
"2993","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","ALLFH9","JUEGO DE LLAVES HEXAG. SURTEK (ALLFH9)","0"
"2994","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","1700CM","JUEGO DE LLAVES OBSTRU MM 5 PZAS (1700CM)","0"
"2995","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","PFC33","JUEGO DE PUNTAS COMBINADO HEX. 1/4"" SURTEK (PFC33)","0"
"2996","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","LUNL03","LAMPARA DECORATIVA LUNA SURTEK (LUNL03)","0"
"2997","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","FAP40","LAMPARA LEDALTA POTENCIA 40W(FAP40)","0"
"2998","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","137328","LENTE MICA OBSCURA P/CARETA DE SOLDAR (137328)","0"
"2999","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","137327","LENTE MICA TRANSP. P/CARETA DE SOLDAR (137327)","0"
"3000","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","137684","LENTE SEGURIDAD AJUSTABLE OSCURO (137684)","0"
"3001","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","137326","LENTE SEGURIDAD AJUSTABLE TRANSPARENTE (137326)","0"
"3002","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","137325","LENTE SEGURIDAD AMBAR (137325)","0"
"3003","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","USL010","LENTE SEGURIDAD ECLIPSE OSCURO(USL010)","0"
"3004","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","144185","LENTE SEGURIDAD INDUSTRIAL AMBAR (144185)","0"
"3005","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","144184","LENTE SEGURIDAD INDUSTRIAL OSCURO (144184)","0"
"3006","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","144183","LENTE SEGURIDAD INDUSTRIAL TRANSPARENTE (144183)","0"
"3007","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","137324","LENTE SEGURIDAD OSCURO SURTEK (137324)","0"
"3008","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","137323","LENTE SEGURIDAD TRANSPARENTE SURTEK (137323)","0"
"3009","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","137670","LENTES DE SEGURIDAD AMBAR SURTEK (137670)","0"
"3010","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","137699","LENTES DE SEGURIDAD OSCURO SURTEK (137669)","0"
"3011","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","137668","LENTES DE SEGURIDAD TRANSP. SURTEK (137668)","0"
"3013","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","LO414A","LIJADORA ORB. 1/4  SURTEK  240 W  (LO414)","0"
"3014","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","LO914","LIJADORA ORB. 1/4 HOJA URREA (LO914)","0"
"3015","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","120330","LIMA BASTARDA 8"" (120330) SURTEK","0"
"3016","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","120350","LIMA BASTARDA REDONDA 4"" SURTEK (120350)","0"
"3017","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","120303","LIMA MEDIA CAÑA BASTARDA 10"" SURTEK (120303)","0"
"3018","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","120362","LIMA MUSA REDONDA 10"" SURTEK (120362)","0"
"3019","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","LIMA120363","LIMA MUSA REDONDA 12"" SURTEK (120363)","0"
"3020","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","120360","LIMA MUSA REDONDA 6"" SURTEK (120360)","0"
"3021","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","120361","LIMA MUSA REDONDA 8"" SURTEK (120361)","0"
"3022","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","120335","LIMA PLANA BASTARDA 14"" (120335)","0"
"3023","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","120331","LIMA PLANA BASTARDA 6"" (120331)","0"
"3024","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","LI-120332","LIMA PLANA BASTARDA 8"" (120332)","0"
"3025","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","120341","LIMA PLANA MUZA 6"" (120341)","0"
"3026","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","120354","LIMA REDONDA BASTARDA 12"" (120354)","0"
"3027","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","LI-120378","LIMA TRIANGULAR 8"" (120378)","0"
"3028","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","120370","LIMA TRIANGULAR U/PES 6"" (120370)","0"
"3029","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","LA32AA","LINTERNA LED ANT.IMP. BAT. AA  (LA32AA)","0"
"3030","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","LTU40S","LINTERNA LED T/SLIM RECA 400LM","1"
"3031","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","LRCF4","LINTERNA RECARGABLE FOY 110V  (LRCF4)","0"
"3032","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","72","LLAVE ARTI. DBLE 1X1-1/16 (72)","0"
"3033","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","1238B","LLAVE COMB. FOSF. 1-3/16 URREA (1238B)","0"
"3034","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","123509","MACHUELO 1/4"" -28NF SURTEK (123509)","0"
"3035","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","123508","MACHUELO 1/4"" X 20NC SURTEK (123508)","0"
"3036","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","123504","MACHUELO 3/16"" X 24NS SURTEK (123504)","0"
"3037","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","123505","MACHUELO 3/16"" X 32NS SURTEK (123505)","0"
"3038","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","123512","MACHUELO 3/8 -16NC SURTEK (123512)","0"
"3039","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","123510","MACHUELO 5/16 -18NC SURTEK (123510)","0"
"3040","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","123502","MACHUELO 5/32"" X 32NS SURTEK (123502)","0"
"3041","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","MACHURREA3/16","MACHUELO URREA 3/16"" URREA 24NS","0"
"3042","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","124408","MANDIL DE CARNAZA LARGO SURTEK (124408)","0"
"3043","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","137659","MANDIL DE MEZCLILLA SURTEK (137659)","0"
"3044","URREA HERRAMIENTAS PROFESIONALES S.A DE C.V","MANDRIL","MANDRIL DE 1 1/4"" A 6"" SURTEK (120756)","0"
